,P4,Cz,F8,T7
9053,-0.1989319692388981,1.2029910861047521,-0.8756931590335958,8.702640016888534
9054,0.6992869351448897,2.3733933138628402,1.0491556547290988,8.093589713704041
9055,0.7516844589072348,1.4015747292249277,1.2108178972136887,7.35172414313339
9056,0.4274004696300194,0.5159855012832357,-0.12839597035149652,7.654864698097078
9057,0.11999988122765895,2.589414737815199,-0.20811099528877142,8.66431388290946
9058,0.1370024560825935,5.867953197336696,2.0189602916760494,7.9913895628766936
9059,0.4766134984881676,6.016873264999016,2.7378166140621043,5.9506588649317065
9060,0.1777413612341644,2.9489847638171156,1.2039774725696777,4.054874084385391
9061,-0.8078744887130285,-0.29853333280644867,1.2636405827200765,2.002427014163547
9062,-0.646160592614206,-1.2952000186303385,3.310839468697381,1.1546884793573415
9063,0.1948244449752372,-2.1087886979230897,3.839701205947469,-0.03937991311644151
9064,0.6947454733506591,-3.2766542953818023,3.3649673022037496,-2.4959793368977587
9065,0.49048803536813407,-3.9891133152682707,4.703059056424129,-3.001540896460283
9066,-0.5770850966512443,-4.910414217858798,6.15596518048987,-1.8595193474282363
9067,-3.00027295121304,-5.698895236404336,5.765929019808944,-1.8262667372078112
9068,-6.625330194112952,-6.5874908245247825,5.072268399228099,-1.8113212050125052
9069,-7.3590609416331425,-5.5878999908611675,6.054617734521902,0.3794685023107911
9070,-3.846424699037113,-2.0708135322675583,7.91464523540047,2.9109909252266517
9071,-0.7302470408566216,-0.585939390212081,7.001815007408186,1.9388748803131597
9072,0.7988275499720596,-0.5529304901415173,4.851301780692814,-0.5110327769126934
9073,2.435628864903643,2.218683277167505,4.972942816812666,-0.14610044115840873
9074,2.3313028935063596,4.419165624267263,4.939476409234457,1.5476503134814465
9075,0.6542018687071997,3.1074666439206124,3.015135279799068,1.9950587446292718
9076,1.2373157408939015,2.587965243017234,0.5369097891725553,1.6257759393050772
9077,3.2222293290418587,3.6193968983994544,-0.9935584698450328,2.2674421523625274
9078,2.902826365316241,3.0684364366128483,-1.8701795086454784,3.508911139979631
9079,0.861555937312974,1.1823123734255416,-2.5891216076872907,3.645238816810997
9080,-0.8848677810025285,-0.18659962849427875,-2.6314909101148785,1.6814307034488987
9081,-3.146322940831096,-0.20642727405034236,-3.029724799040176,-2.5718344462901848
9082,-4.8676934810131955,0.15221963649981374,-2.77331029470136,-5.528007264288096
9083,-4.418402366711355,-0.46389003528494355,-0.856275296530562,-4.9065537044054945
9084,-2.9416616062981076,-1.4702512613022585,0.42758114881677234,-2.4229528491536976
9085,-0.7984802422509485,-0.5822148734090274,1.1779582995005737,1.2171983086069829
9086,1.5432152901634935,2.693571410784499,0.9888553583849942,3.846753251525933
9087,3.045280598838515,4.882714863470132,-2.2334423583895293,5.031134722845009
9088,3.5977896145311994,4.428390844911071,-6.144917987844326,6.955066134722374
9089,3.5354917753677224,3.8052039386445484,-8.25555531494092,7.412760304080577
9090,3.5063499308305315,3.248940032274257,-8.241124829948479,5.38031791688188
9091,4.787136638243105,3.354595353271509,-5.842650173100118,2.4723292385999023
9092,6.289257011909645,4.823245250369172,-3.7393706769683983,-0.872083884216722
9093,6.288669098862137,6.710719572046603,-3.409190191628787,-1.462627408434607
9094,4.962686903780947,7.709218561486565,-4.206866590032692,0.35190700137150277
9095,2.1632833431691494,6.165711114238997,-5.296835502980278,-0.08756708169276338
9096,-0.6085100335703117,3.197933167987561,-3.834992226259039,-0.597741617241201
9097,-2.975864326042651,-1.4027156267699021,-0.5885965707403853,-0.2177041717931386
9098,-5.664725631829026,-6.633604856751988,1.3985923191102874,-1.8083017712925527
9099,-7.250964588393044,-9.142492234105678,1.7711629422276758,-2.502991368610515
9100,-7.474772757275615,-8.75077782475933,1.0000599510918788,-0.48960107015756643
9101,-6.700328754989888,-6.804356194931751,0.2098041736561022,1.6985648094272763
9102,-5.537437483534546,-4.624182466370171,-1.0985284331535743,3.2445936469648826
9103,-3.801113442682991,-3.1343511588700363,-3.876137206790332,3.8847742107295633
9104,-0.6927760575740546,-1.3777469892307515,-5.594165843636887,3.9398278712932746
9105,1.5893580578442776,1.4363869771938338,-6.423931504698272,5.953860135513978
9106,1.7052414742927287,2.962317791944005,-9.159355749848913,8.725589623264018
9107,1.2548238390887778,3.2354111332180615,-13.1170796019503,9.395803416747741
9108,1.2857801029629075,3.835375995762953,-16.236615892133123,8.07087942575186
9109,1.6224130195774908,4.123919435309952,-16.86469171173352,4.917502253682311
9110,2.2851962384249362,4.487217287684949,-14.56598519407876,1.4435512933226955
9111,2.9404279079002382,5.526812968932417,-10.330854202992992,0.023951295449258614
9112,2.3503688370135785,6.5389295873162006,-6.809603782461529,-0.4088421227260808
9113,1.7099272594018777,6.741012305349176,-5.280236558207476,-2.012559916563354
9114,3.1011585563826687,6.422703885623026,-3.761362342025741,-2.441569410660228
9115,4.756603210844792,6.331691473669477,-2.9916372073445294,-1.2712526161759503
9116,4.210485253259716,5.3014707777187855,-4.474166095367245,-1.8316859569550212
9117,2.79175183635727,2.6859261875440867,-5.50700604913508,-3.024461380646295
9118,1.8264868752806687,1.012672795161247,-4.267709568309936,-3.48324562824007
9119,1.3855991633669025,1.9022477727342881,-2.6098217689051255,-3.596588723112961
9120,2.1859105730194655,4.49676415075702,-2.439333172887926,-2.6884033959624225
9121,2.910240690487271,7.72920899011215,-3.0882705404252073,-0.29141772313817416
9122,1.862199416110224,8.94674831843763,-4.259384049548357,2.917693813352462
9123,-0.04037683920788804,7.297549140434675,-5.699743904888749,4.6522254962426475
9124,-1.1336270834213087,5.2070629450547505,-4.844831592216763,4.045890037694948
9125,-1.6546355370691934,3.309229683021517,-1.8917844085318236,3.6757174154726644
9126,-1.9862660900267786,2.953949632620772,0.8247168877676702,4.809806007182088
9127,-1.7994713305625565,3.2287930974926264,1.8106577752907653,5.570188672544514
9128,-1.0776737145638664,1.964461581004279,1.821649231133009,5.790495150317571
9129,0.07075584994773848,1.0533579674021163,2.453676554673084,6.053985624342478
9130,0.656722813526808,-0.6343472896940885,2.3827987318134545,4.456393414769544
9131,0.9319406286597958,-3.999773117844313,1.993470264869059,0.7374184025255457
9132,1.789520392990171,-4.091386424752413,4.757358623256658,-2.2526885135011487
9133,2.5132367798318986,-0.35902214182567893,9.19865008799366,-3.3587666174699233
9134,3.6838050295448097,2.647314100196268,10.45554827590691,-2.6052942880983343
9135,5.098250070365415,3.0497102297552203,8.805454241473035,-1.846674689174351
9136,4.701431334661294,1.816208482389514,6.521210380315977,-1.9391238522035026
9137,3.3655908425935155,2.2244681984341534,4.027373663616765,0.11102490192762048
9138,2.7885305842182087,5.617022050029686,2.333972025691705,3.347294722840927
9139,2.3067440067437968,9.048215343477974,2.109315776853656,4.332375057589035
9140,0.8645173543142123,10.247843627716254,2.4551240945054995,4.8226545576031175
9141,-1.218274034284761,9.23602463067644,3.0705663605961693,6.6272219361066345
9142,-2.864815035635099,6.458778677764253,2.7784488582861706,6.264331838383645
9143,-3.901491382569447,3.2909996095477685,0.608239187950669,4.7290322790215
9144,-4.880675299930174,0.3415279718334408,-2.2789849852317023,5.516796963902725
9145,-5.294596504174533,-3.5635783454489345,-4.967025481737213,4.26466899849359
9146,-5.458947156230555,-7.310208954538276,-6.453412019534264,-1.3912836416325896
9147,-4.700325955696822,-8.511121481279392,-6.3870044725239845,-5.915972080847599
9148,-1.7816429980168016,-7.206233074531656,-5.0327873486765045,-7.409033186749518
9149,1.1784184647113665,-4.703362527118748,-3.3046929853584874,-7.552966569458947
9150,3.1019988436522614,-3.1449611805979263,-2.74512527930345,-6.123372430214104
9151,4.039397303682838,-2.8523002886414934,-2.7566451945923207,-5.077933299967427
9152,3.4879847999844813,-1.93951686175348,-2.674016307660488,-5.482421047754576
9153,2.2150247606310907,-0.805357231551116,-2.2762179761653076,-4.374910840860254
9154,1.956537319544096,0.41276039547722954,-0.3316065377262061,-0.42901638198741643
9155,0.6149731707780068,0.6475051232289686,1.8824723127535368,2.756449129310053
9156,-3.3979518113249743,-1.3037154667377022,3.478820344649714,3.4823794068510576
9157,-6.369493482658145,-2.0486941094150986,4.9031233745505975,3.56909973287787
9158,-8.616305668597596,-1.7581478733911835,4.18183625367781,2.6093734983050876
9159,-9.847417162709817,-3.544880845597854,2.1703007366520453,1.050849316942875
9160,-7.853515026224544,-5.078673581763601,2.149408306379072,-0.7026777298473716
9161,-3.844151529256898,-4.114886210016944,3.8870514559453944,-3.5457468396346226
9162,2.0249321693053535,-1.7676133349219876,5.048939587692628,-6.084166240790084
9163,6.540807701485352,0.06359235613889039,2.8618260709152246,-7.425971405060213
9164,5.060536140093592,-0.35165987870139725,-3.979217276957677,-7.502299153528279
9165,0.30417914457393147,-1.8186239774098625,-10.640096143304648,-5.328082207800822
9166,-2.6920546754467645,-3.076211289567743,-12.196920059234456,-1.0222714485124789
9167,-4.119100647486258,-4.319355520735073,-11.048312568096602,2.276313223442436
9168,-3.933230684399034,-5.0694253993020135,-8.978910945224197,4.261624429564412
9169,-1.924334527797727,-4.984774963698856,-5.792668062647506,6.848087026192761
9170,-0.9165288776656785,-2.702789691506017,-3.034310982637266,8.05656143731846
9171,-0.1847867270740588,1.008616294397457,-0.7958879290958819,7.714563048885165
9172,1.408412445042112,3.238183043485655,0.3137322617695296,5.796702559976834
9173,3.1463769526145384,5.631078499644434,1.1027240026113392,2.773438006036376
9174,4.756103456627846,7.766920195357809,3.800833992896319,0.7217344420284744
9175,4.240108904060413,5.737528576524159,5.988775705600685,-1.1662388035621538
9176,3.0471685065696383,3.1986003032566246,6.284294569272,-1.4519922200983637
9177,2.713351079563907,1.846993245571716,5.413237455345147,-1.809024780925076
9178,0.6772264311393001,-1.9452022904931465,5.071425733805235,-5.665854001778967
9179,-2.545214039058949,-5.733121843456572,7.143977283248506,-9.267049982519424
9180,-6.072207562413452,-8.797629693585966,8.934828283712188,-9.908964119676657
9181,-9.65574782208388,-11.532577223942793,9.001688100072009,-7.652620654742589
9182,-9.624073859571775,-10.22150414649969,9.229426767503664,-2.242166028622601
9183,-5.266960673569452,-5.1794823225814195,9.667641155472799,4.238476228951192
9184,-0.6070795003690719,0.5708276062919827,6.965298251261291,8.20229292810555
9185,3.0224855883572643,4.959568926345605,1.1232682194300128,9.066573599609582
9186,5.689336524900734,7.541210928915933,-3.409004822985113,7.841359977265789
9187,5.605599745202159,7.3166340465020125,-5.32420441312862,6.402854949935862
9188,4.373354161715634,5.150443652935488,-5.000504410678747,6.606690986149677
9189,3.5133546616045135,3.7261763598821114,-3.423578537182065,5.865328894815106
9190,1.5227093159581626,1.7169454219095286,-2.841098561419255,2.418169752247952
9191,-0.18772230780890029,-1.6106032003037216,-2.3239064272185788,-2.2584511312616256
9192,-1.2342232161702986,-4.905415010597253,1.1906312266141819,-6.483660791720627
9193,-3.8444061503452236,-8.558177362470886,5.249218424761571,-10.207862827120232
9194,-7.001228962768635,-11.945324362475725,7.475517681343889,-12.868446844582335
9195,-8.262072226622498,-12.319236734722725,10.714069522404868,-12.145269022458953
9196,-6.702189897717121,-10.428170471132391,14.000370210755268,-8.924193161282403
9197,-3.838071874545291,-7.843274619348715,14.235869128343001,-6.89156434504794
9198,-1.4874387608174569,-3.0082426170560703,11.572998416190694,-6.936674328019361
9199,1.3945382749785389,3.7803649597920876,7.274756898930738,-5.626953142298162
9200,4.171938230676972,8.990248601348934,2.9652449105321024,-3.1271374206683924
9201,6.049591160668334,10.430777603601923,0.6909334820604944,-1.748887338568884
9202,7.448752312193049,10.173544285767722,-0.5107296934838762,1.7470587504656898
9203,7.942255048235065,11.166530340911876,-2.191601007845157,8.790732065349701
9204,7.076091912645756,10.65256557617735,-4.680795495171567,11.970222964562176
9205,5.419717034531443,7.935767112140267,-7.6443686561194095,8.131027642421452
9206,4.003268885046153,6.215710238758543,-9.055364994928636,4.185079240652543
9207,2.0237045614519933,3.836213564712701,-8.122346057978737,1.8652956021734366
9208,-1.2445519306639428,-0.7338515304409747,-4.872252060298853,-1.1599313958976973
9209,-4.011047311070554,-5.257299262693306,-0.020403809040175802,-2.1144545766310356
9210,-4.369779925085245,-7.204671318761094,3.8617057982738068,-0.6017432886715124
9211,-3.9781897655882075,-6.12049283195156,4.380539188274891,0.3236216868595324
9212,-3.070856440066354,-1.6663198215512653,3.22482645654008,0.5895183522309604
9213,-1.261338646397255,4.4831512139543666,2.567215036020815,1.2776531638914381
9214,0.21632656017894353,8.239134083664402,2.610538087447396,1.6585024188786672
9215,0.6670412289893924,7.566394504297217,2.81837529748077,0.06861966704848324
9216,0.7730971927337271,5.635533826986917,1.8360977289478684,-0.8178362140338653
9217,2.968561961370713,6.291070776764073,-0.28759192941080935,2.075252572770214
9218,6.166284830038776,8.430010847614883,-2.607587056076531,5.92560665883512
9219,7.311757919865057,10.059760261867842,-4.643220223644823,7.137764353102106
9220,6.726411358075468,10.763610246897025,-5.4327896040349,7.330959574757999
9221,6.127607250722661,10.842671420018009,-4.178335383499699,8.643076201638976
9222,5.104394768023508,8.959256505847527,-2.382792780170628,8.815978310359823
9223,2.7447339584671604,5.294770238706006,-0.7741639499319745,7.190263847165628
9224,-0.6815813010193779,1.4181735338895816,-0.8872444968302502,4.649621714699546
9225,-3.945301273845674,-1.572171659242349,-3.0977057667474366,2.1798049906787473
9226,-5.532884787596417,-2.267144278023413,-3.2655319733105026,1.6693643580906627
9227,-4.8421746682183375,-2.930602805217492,-1.1577801847166096,1.825704700852306
9228,-2.6723256817287493,-3.4551254947350527,0.3835750096637659,1.4621817998616362
9229,-0.7404850483116965,-1.9444730981674179,1.4262531698971774,2.082497648111799
9230,-0.2069280072924718,-1.5534107181777799,2.410400926020381,2.2575569482596305
9231,0.45136375516317206,-1.9292298849361842,1.9476195143991064,0.35201978448300486
9232,2.7916565964246978,0.014130078381652506,0.9114530681911166,-1.3715999020218428
9233,3.9642994062757313,0.8500304054552873,-1.4360792749578937,-2.68062472890009
9234,4.232510643469267,0.10728558592152525,-5.791889814909286,-4.441985292633483
9235,5.770815618360214,1.6518629871532127,-6.655981096209064,-5.209254787627781
9236,6.482859565874583,2.904098030194799,-3.274176734424669,-3.5799670471941036
9237,5.763431044965027,0.867746866832968,0.14874900155546378,-1.5466664886623016
9238,4.56811722388256,-1.8464879774572438,2.9228385261718315,-1.3100016726627128
9239,3.520183135040763,-1.638925996331037,5.03977529808546,-0.011635193514842462
9240,1.9756314210204775,-0.3440262850037389,3.7835351965635144,0.13117232434311119
9241,0.8342183061413205,-0.3368348023541789,1.0736515970171865,-3.4691167359419914
9242,1.0186564276388568,-0.48758597641508444,-0.39157491941131295,-5.72005828119258
9243,0.8070823620272817,-1.26533694749841,-2.6860455968530164,-5.25199410595906
9244,0.49306437663144065,-2.1690799053199648,-4.0057436404133995,-3.8575981881184997
9245,1.0534522492176908,-2.4661097692851017,-3.4063746912205826,-2.1808343747036307
9246,2.080200432902818,-2.847884310859411,-3.357039853970817,-0.11514087895680372
9247,1.9844073935832347,-2.414532097779749,-2.7671585678418222,1.7426607448897957
9248,1.171118163529887,-1.5776692922906537,-1.6345872333992684,2.508127211679758
9249,1.074775143170555,-1.4774510741214495,-2.2331269171076724,3.1306685224911823
9250,1.646971600244111,-0.09098675467474998,-3.4786835549767785,4.1927704292424455
9251,2.8340707789857795,1.891442425939906,-4.919964364290879,5.074759193265756
9252,3.3795552281483032,1.9131829404161156,-5.743782015151788,4.510943212844927
9253,1.4873163830696403,1.7170558988641629,-4.181633356265795,1.8409387206382752
9254,-0.3275492010634398,2.4067069819531888,-2.4037315439892364,-0.43350932098632433
9255,0.3928249451324908,2.979048416138552,-1.3059021209871355,-0.08130300646362373
9256,1.3944700279351359,3.909517421415702,0.10895188377792311,1.4321920616099226
9257,1.3869464804467913,4.255244257711768,0.7147172021276744,2.76190864145372
9258,0.13070329640102282,2.3878781292719053,-1.381391367888773,1.5264381934721745
9259,-2.415841547991078,-0.15781444638264716,-6.151802872122175,-1.932349976218997
9260,-3.352972475898436,-1.726018299790774,-9.225974847431157,-4.230701206174347
9261,-2.2047601663477248,-2.66255676899917,-7.532876225937279,-5.724726883293585
9262,-2.1354261087376405,-3.9276066555147047,-3.491049918366613,-6.664894933061722
9263,-2.629092248365905,-4.726225764180283,-1.533043358507703,-7.354992426379042
9264,-2.550029474682261,-4.8026054448515545,-2.8887608884981795,-8.22771209775089
9265,-2.2596525162561867,-5.378298213278875,-4.656259118428427,-7.49970171854507
9266,-1.0075796264779473,-4.944546901156796,-5.8888265119849805,-5.480280557832593
9267,0.9210629041879578,-3.1005164526872844,-5.6836609440442745,-4.949842520770195
9268,1.6863123026900217,-1.9502630484282328,-3.843763039017995,-5.056286645006747
9269,1.218028907374129,-1.6418953969410985,-2.9103981766031,-4.686639747623333
9270,1.4284706628546755,-1.022660537036025,-1.6699443922113377,-5.508695486137424
9271,1.9137136845974563,0.015430342443377376,-0.07625424691624266,-4.699018991299697
9272,1.1927990924238432,-0.15731658232913404,-0.29939700720003565,-1.0612505256187994
9273,-0.6074173170249714,-1.0090164766627323,-0.8235158637957696,1.121029620152137
9274,-2.0494301967354125,-0.6139419362577326,-0.3615858629740501,2.347664959387847
9275,-1.8585935158225013,-0.012179719946586454,0.8306171821551389,4.0540365797270175
9276,-0.5891642859240093,0.19736954526934286,1.7937690488144244,4.51254563958683
9277,1.0476066429030926,0.030572006034099347,1.6610145594323455,3.9247441153281404
9278,1.5372224601265239,-2.5069728936531313,1.3206897679187366,1.629598863355046
9279,-0.17500744776391206,-5.9162656678095145,2.877682476831861,-1.6259594038642184
9280,-1.16960509762247,-6.95499879913282,6.514339715555506,-3.338553717132625
9281,-0.3112772199163033,-6.483476600274328,9.54002026352491,-3.6314823826375457
9282,0.5155647862225455,-5.086896801688213,11.69055602417306,-2.572541285383729
9283,0.1996617850851455,-3.9238016115793446,12.187839097423211,-1.3866144380908225
9284,-0.727813087326228,-3.7420574058133202,10.042285460416238,0.36378592844082014
9285,-0.767464019138439,-3.3014880119571224,7.915299314207963,2.626156378414828
9286,-0.7566948507306746,-3.6303095236313694,6.156721286773941,3.2620318452480803
9287,-0.9986059252246218,-3.946540922292176,6.231698223186306,3.280127240295093
9288,-1.574441486928703,-2.9438969343955,9.77058115623767,1.7320908954853862
9289,-3.1492151528435612,-2.2937469523338962,13.473460054591369,-0.8123540386401978
9290,-4.379619905205142,-2.151170664545041,15.660517039253254,-1.9992781028731437
9291,-4.507274283884342,-2.0300660519094045,17.38434046927926,-3.8679802361289317
9292,-4.484176056887546,-2.5880771851494653,17.89159729883488,-6.209797309369969
9293,-4.538467584247705,-2.656547807855365,16.35080940751175,-5.069667629151139
9294,-5.332601447376549,-2.5581469363661253,14.573714089054215,-2.8013504670569516
9295,-6.983821422115183,-5.478154651009545,14.263591720296056,-3.4879691868835137
9296,-7.386820476442348,-9.447443006300743,15.755882971060323,-3.8195823079591866
9297,-6.8354749626057565,-10.039974670244696,17.832555578348373,-1.110961654586711
9298,-6.592152272840228,-8.305842454564221,18.55176619646699,1.4355285777522353
9299,-5.365489032474325,-5.533911287793486,19.39991232068455,1.4576667786125552
9300,-2.8932420832906702,-1.5232366244128777,19.936543355193358,1.2641798646523623
9301,-1.8910523434255195,1.1351255695455833,18.25252759379142,0.7641137652812344
9302,-2.5359859035334726,0.9298952693206227,17.968070859427716,-1.9046188976939795
9303,-2.432590752959373,0.6125059938187585,19.0677674572788,-3.6142243002799628
9304,-0.8706462736471319,2.1064337693315425,18.562028402861543,-3.296027780642208
9305,1.5269432831809844,2.5919806555994267,17.38943474684597,-2.8067210881408347
9306,2.3886734921325963,0.40990765444934074,17.522972819816506,-1.879472336874745
9307,1.1743076897739801,-1.9183914068063392,18.559244577413576,-1.3503768046903752
9308,0.07908766597071414,-1.9998530248021398,19.12435060013167,-0.8661082107444557
9309,-0.4888216841131183,-0.575463269924346,19.20203083153785,-0.9668628587200407
9310,-0.9659632793019943,0.2014185064183302,18.225892435132348,-2.6173875591052167
9311,-2.1499432958881823,-0.49951218279511644,17.49175791446671,-4.202160475314648
9312,-4.351969597639415,-2.475412608433055,18.38891196272889,-6.867519261791119
9313,-5.618835363699903,-4.102084374423651,19.46420383086476,-9.325114368382978
9314,-5.11800734921551,-4.303143028577639,16.79031426709382,-7.326761694507001
9315,-3.771091390182213,-4.066109072801476,9.076356968995924,-3.0304213874513692
9316,-2.1091308622769125,-3.712207564387813,2.55169551149698,0.19611260387333446
9317,-1.2780419988433178,-3.845844004902534,1.8956998459648793,2.1570582475959608
9318,-0.6455326971199122,-3.6291727832183946,4.500470182985069,3.0140401269691006
9319,0.030791822870584424,-1.3508196322518855,5.919830430140446,3.0849962878564856
9320,-0.7871630490270912,0.5603694953834752,5.7437837579804505,2.879422192614043
9321,-1.9906125360212732,0.7289112338737684,5.886288569441713,2.5040644121659716
9322,-2.639392294921335,-0.7508995058551704,5.6871296556974755,1.2232096914750277
9323,-2.447780372232314,-2.748250647775535,4.412469024088927,-0.22823580493505413
9324,-1.7560944708702064,-2.9657384674398157,4.068573875198023,-1.857381551653
9325,-1.2178906168216639,-2.1743824298872054,4.692556516221419,-4.747858597158202
9326,-1.0265098772122598,-1.4422679251633872,4.298437539400288,-6.434735475118705
9327,-0.8223662834104093,-1.0509016182153559,3.8070639176550025,-5.214093275728829
9328,0.3483172887763751,-0.9498637391299738,2.7915193116512995,-3.4167893960355906
9329,-0.0698735352614537,-2.6229281731777716,0.28762932250309886,-3.3444611575627
9330,-2.6343026841234636,-5.8690503294272025,-0.5952252547124175,-4.226351525560548
9331,-3.5869647579537736,-6.986112401904467,0.5058926276553781,-3.8594687009399986
9332,-3.3471312963216784,-6.525660412829346,0.5947711988904523,-2.6089073866547987
9333,-3.9243850414514005,-6.43222244758881,-0.9659566741377197,-0.6774771305703876
9334,-3.5336940908061023,-4.923095092656589,-2.416364480651124,3.331392024122255
9335,-1.650194395008708,-2.6935141843989747,-3.10559410920069,5.450675619152632
9336,0.05842850261197373,-2.878886346933263,-3.9480406349569908,3.3649204148654484
9337,1.9990245368751174,-3.864001502647153,-4.915925404925877,2.184842254110822
9338,2.840998612967614,-3.707136389179353,-6.177584459960447,1.577450976047938
9339,1.4357827649572596,-3.225727530372476,-6.618038726342273,-0.19905549628493585
9340,0.52093596552753,-2.25801898708543,-5.367237791512055,-0.8650789720953869
9341,0.8019040070418655,-0.47827323178570447,-5.033801577328954,-0.7004892198142616
9342,0.7118759013480939,0.6460504499601452,-5.896698037210454,-0.6135076308886714
9343,-0.027355528332798307,0.3086700532908633,-5.650787539898696,0.19049454588741802
9344,-1.3930764708520906,0.334677514567098,-4.019810264366047,2.4041918976752004
9345,-3.776150932013137,0.3050980758495004,-2.056623954045239,4.8959498162749435
9346,-5.407447633730566,-1.61793542971252,-0.7295372495487329,3.845988941547734
9347,-4.200171858644006,-3.238153727919147,1.4766826375525361,-0.4997374334760837
9348,-2.2700447748372437,-3.512435717804362,3.6608515031781197,-3.4329240289029936
9349,-1.4915181653756158,-3.615983484348668,3.4504507023618034,-5.4629795562386585
9350,-0.6707043657586378,-2.22634170138664,2.5751058317134485,-7.2953759143948025
9351,0.7629727024785314,-1.0938185644875813,1.533196015120359,-7.597307104554676
9352,2.776828876662481,-2.386359190364061,0.03643979752225328,-6.915044150934128
9353,4.093279627871785,-2.415363841592292,-0.6979276992829326,-4.391314194232913
9354,3.192447528234207,0.41957838982712825,-0.6562837771326191,-0.8374028067023469
9355,-0.520137816085851,1.0804269847718986,0.03751249584159569,-0.08201789010558133
9356,-4.3964733832104566,-0.8470789735441012,2.9059788609131547,-1.038130945512041
9357,-4.446040298748695,0.3247810431951216,6.715270756070111,0.7377512249032394
9358,-3.251696026102004,2.7593594684099814,7.30736971471483,4.101647294552459
9359,-3.7768074432077734,3.7122288497850287,5.296736383770101,7.1656686654898945
9360,-4.6835830056826095,5.334962676153471,4.311776989444073,8.275282885382431
